transaction_id,transaction_date,month,household_id,region,province_city,family_size,dependent_count,monthly_net_income_php,income_class_assumption,housing_status,transport_profile,schooling_profile,transaction_type,cash_flow_direction,category,subcategory,merchant_or_source,description,amount_php,payment_method,channel,necessity_level,is_recurring,budget_category,monthly_budget_php,budget_period,member_role,school_related,health_related,debt_related,savings_related,status,receipt_available,notes
FEM-PH-202512-0960,2025-12-21,2025-12,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000,middle-income scenario for academic simulation,Renting,Public commute + occasional tricycle,3 dependent children in public school with recurring projects/allowance,Expense,Outflow,Transportation,Jeepney Fare,Jeepney Operator,Daily commute,69,CASH,Physical Store,Need,FALSE,Transportation,3500,Monthly,Father,FALSE,FALSE,FALSE,FALSE,Paid,FALSE,
FEM-PH-202401-0009,2024-01-25,2024-01,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000,middle-income scenario for academic simulation,Renting,Public commute + occasional tricycle,3 dependent children in public school with recurring projects/allowance,Savings,Outflow,Savings,Savings Deposit,Bank Transfer,Savings Deposit,3000,GCash,Bank/App,Savings,TRUE,Savings,3000,Monthly,Household,FALSE,FALSE,FALSE,TRUE,Paid,TRUE,Price increase noticed
FEM-PH-202505-0670,2025-05-20,2025-05,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000,middle-income scenario for academic simulation,Renting,Public commute + occasional tricycle,3 dependent children in public school with recurring projects/allowance,Debt Payment,Outflow,Debt/Loans,Loan Payment,GCash Loan,Loan Payment,2000,Cash,Bill Payment,Obligation,TRUE,Debt/Loans,2000,Monthly,Mother,FALSE,FALSE,TRUE,FALSE,Paid,TRUE,Promo/discount used
FEM-PH-202406-0212,2024-06-25,2024-06,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000,middle-income scenario for academic simulation,Renting,Public commute + occasional tricycle,3 dependent children in public school with recurring projects/allowance,Savings,Outflow,Savings,Savings Deposit,Bank Transfer,Savings Deposit,3000,Cash,Bank/App,Savings,TRUE,Savings,3000,Monthly,Household,FALSE,0,FALSE,TRUE,Paid,TRUE,Unexpected expense
FEM-PH-202403-0088,2024-03-18,2024-03,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000,middle-income scenario for academic simulation,Renting,Public commute + occasional tricycle,3 dependent children in public school with recurring projects/allowance,Expense,Outflow,UTILITIES,LPG,LPG Dealer,LPG,1050,GCash,Bill Payment,need,TRUE,Utilities,4500,Monthly,Household,No,FALSE,FALSE,FALSE,Paid,TRUE,Unexpected expense
FEM-PH-202504-0654,2025-04-26,2025-04,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000,middle-income scenario for academic simulation,Renting,Public commute + occasional tricycle,3 dependent children in public school with recurring projects/allowance,Expense,Outflow,Food,Groceries,Puregold,Groceries,288,Debit Card,School,Need,FALSE,Food,12000,Irregular,Household,FALSE,FALSE,FALSE,FALSE,Paid,TRUE,Promo/discount used
FEM-PH-202501-0511,2025-01-04,2025-01,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000,middle-income scenario for academic simulation,Renting,Public commute + occasional tricycle,3 dependent children in public school with recurring projects/allowance,Expense,Outflow,Transportation,Bus/UV Fare,Bus Operator,Daily commute,143,Cash,Physical Store,Need,FALSE,Transportation,3500,Monthly,Mother,FALSE,FALSE,FALSE,FALSE,Paid,FALSE,
FEM-PH-202411-0416,2024-11-15,2024-11,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000,middle-income scenario for academic simulation,Renting,Public commute + occasional tricycle,3 dependent children in public school with recurring projects/allowance, Income,Inflow,Income ,Salary,Father Salary,Father Salary,28000,bank transfer,Bank/App,Need,TRUE,Income,"45,000",Monthly,Father,FALSE,FALSE,FALSE,FALSE,Received,TRUE,Monthly take-home income
FEM-PH-202504-0620,2025-04-05,2025-04,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,"45,000",middle-income scenario for academic simulation,Renting,Public commute + occasional tricycle,3 dependent children in public school with recurring projects/allowance,Income,Inflow,Income,Side Hustle,Occasional Side Hustle,Extra income from small work,2000,GCash,Online,Need,FALSE,Income,45000,Irregular,Mother,FALSE,FALSE,FALSE,Y,Received,FALSE,Extra income month
FEM-PH-202502-0554,2025-02-02,2025-02,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000,middle-income scenario for academic simulation,Renting,Public commute + occasional tricycle,3 dependent children in public school with recurring projects/allowance,Expense,Outflow,Education,School Allowance,Children Allowance,Weekly school allowance,361,Cash,School,Need,TRUE,Education,"4,000",Weekly,Child,false,FALSE,FALSE,FALSE,Paid,FALSE,
FEM-PH-202405-0171,2024-05-25,2024-05,HH-PH-0001,Region III - Central Luzon,,5,3,45000,middle-income scenario for academic simulation,Renting,Public commute + occasional tricycle,3 dependent children in public school with recurring projects/allowance,Savings,Outflow,Savings,Savings Deposit,Bank Transfer,Savings Deposit,3000,GCash,Bank/App,Savings,TRUE,Savings,3000,Monthly,Household,FALSE,FALSE,FALSE,TRUE,Paid,TRUE,
FEM-PH-202501-0522,2025-01-18,2025-01,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000,middle-income scenario for academic simulation,Renting,Public commute + occasional tricycle,3 dependent children in public school with recurring projects/allowance,Expense,Outflow,Education,School Allowance,Children Allowance,Weekly school allowance,395,Cash,School,Need,TRUE,Education,4000,Weekly,Child,TRUE,FALSE,FALSE,false,Paid,FALSE,
FEM-PH-202401-0024,2024-01-04,2024-01,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000,middle-income scenario for academic simulation,Renting,Public commute + occasional tricycle,3 dependent children in public school with recurring projects/allowance,Expense,Outflow,Education,School Allowance,Children Allowance,Weekly school allowance,351,Cash,School,Need,TRUE,Education,4000,Weekly,Child,TRUE,FALSE,FALSE,FALSE,Paid,FALSE,
FEM-PH-202410-0391,2024-10-23,2024-10,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000,middle-income scenario for academic simulation,Renting,Public commute + occasional tricycle,3 dependent children in public school with recurring projects/allowance,Expense,Outflow,Transportation,Jeepney Fare,Jeepney Operator,Daily commute,60.00,cash,Physical Store,Need,FALSE,Transportation,3500,Monthly,Mother,FALSE,FALSE,FALSE,FALSE,PAID,FALSE,
FEM-PH-202503-0591,2025-03-08,2025-03,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000,middle-income scenario for academic simulation,Renting,Public commute + occasional tricycle,3 dependent children in public school with recurring projects/allowance,Expense,Outflow,Transportation,TRICYCLE FARE,Meralco ,Daily commute,37,Cash,Physical Store ,Need,FALSE,Transportation,3500,Monthly,Father,FALSE,FALSE,FALSE,FALSE,Paid,FALSE,
FEM-PH-202412-0463,2024-12-04,2024-12,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,PHP 45000,middle-income scenario for academic simulation,Renting,Public commute + occasional tricycle,3 dependent children in public school with recurring projects/allowance,Expense ,Outflow,Food,Groceries, sari-sari store,Weekly food supply,2192,GCash,Physical Store,Need,TRUE,Food,12000,Weekly,Mother,FALSE,FALSE,FALSE,FALSE,Paid,FALSE,Weekly market/grocery run
FEM-PH-202411-0434,2024-11-03,2024-11,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000,middle-income scenario for academic simulation,Renting,Public commute + occasional tricycle,3 dependent children in public school with recurring projects/allowance,Expense ,Outflow,Education,School Allowance,Children Allowance,Weekly school allowance,447,Cash,School,Need,TRUE,Education,4000,Weekly,Child,TRUE,FALSE,FALSE,FALSE,Paid,No,
FEM-PH-202406-0218,2024-06-14,2024-06,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000,middle-income scenario for academic simulation,Renting,Public commute + occasional tricycle,3 dependent children in public school with recurring projects/allowance,Expense,Outflow,Transportation,Bus/UV Fare,UV Express,Daily commute,₱111,Cash,Physical Store,Need,FALSE,Transportation,3500,Monthly,Father,FALSE,FALSE,FALSE,FALSE,Paid,FALSE,
FEM-PH-202512-0961,2025-12-20,2025-12,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000,middle-income scenario for academic simulation,Renting,Public commute + occasional tricycle,3 dependent children in public school with recurring projects/allowance,Expense,Outflow,Transportation,Jeepney Fare,Jeepney Operator,Daily commute,63,Cash,Physical Store,Need,FALSE,Transportation,3500,Monthly,Child,FALSE,FALSE,FALSE,FALSE,Paid,FALSE,
,2025-08-30,2025-08,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000,middle-income scenario for academic simulation,Renting,Public commute + occasional tricycle,3 dependent children in public school with recurring projects/allowance,Income,Inflow,Income,Salary,Mother Salary,Mother Salary,17000,BANK TRANSFER,Bank/App,NEED,TRUE,Income,45000,Monthly,Mother,FALSE,FALSE,FALSE,FALSE,Received,TRUE,Monthly take-home income
FEM-PH-202502-0557,2025-02-22,2025-02,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,"45,000",middle-income scenario for academic simulation,Renting,Public commute + occasional tricycle,3 dependent children in public school with recurring projects/allowance,Expense,Outflow,Education,school allowance,Children Allowance,Weekly school allowance,342,Cash ,School,Need,TRUE,Education,4000,Weekly,Child,TRUE,FALSE,FALSE,FALSE,Paid,true,
FEM-PH-202407-0260,2024-07-30,2024-07,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000,middle-income scenario for academic simulation,Renting,Public commute + occasional tricycle,3 dependent children in public school with recurring projects/allowance,Expense,Outflow,Transportation,Tricycle Fare,Pure gold,Daily commute,75,Cash,Physical Store,Need,FALSE,Transportation,3500,Monthly,Father,FALSE,FALSE,FALSE,FALSE,Paid,FALSE,
FEM-PH-202509-0859,2025-09-11,2025-09,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000,middle-income scenario for academic simulation,Renting,Public commute + occasional tricycle,3 dependent children in public school with recurring projects/allowance,Expense ,Outflow,food,Drinking Water,Water Refilling Station,Drinking Water,537, Bank Transfer,Physical Store,Need,FALSE,Food,12000,Irregular,Father,FALSE,false,FALSE,FALSE,Paid,FALSE,Unexpected expense
FEM-PH-202508-0787,08/13/2025,2025-08,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,"45,000",middle-income scenario for academic simulation,Renting,Public commute + occasional tricycle,3 dependent children in public school with recurring projects/allowance,Expense,Outflow,Utilities,Water Bill,Water District,Water Bill,864,Bank Transfer,Bill Payment, Need,TRUE,Utilities,4500,Monthly,Household,FALSE,FALSE,FALSE,FALSE,Paid,TRUE,Promo/discount used
FEM-PH-202407-0275,2024-07-05,2024-07,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000,middle-income scenario for academic simulation,Renting,Public commute + occasional tricycle,3 dependent children in public school with recurring projects/allowance,Expense,Outflow,Education,School Allowance,Children Allowance,Weekly school allowance,393,Cash,School,Need,TRUE,Education,4000,Weekly,Child,TRUE,FALSE,Yes,FALSE,Paid,FALSE,
FEM-PH-202501-0516,2025-01-02,2025-01,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000,middle-income scenario for academic simulation,Renting,Public commute + occasional tricycle,3 dependent children in public school with recurring projects/allowance,Expense,Outflow,Education,School Allowance,Children Allowance,Weekly school allowance,254,Cash,School,Need,TRUE,Education,4000,Weekly,Child,TRUE,FALSE,FALSE,FALSE,Paid,FALSE,
FEM-PH-202506-0722,2025-06-11,2025-06,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000,middle-income scenario for academic simulation,Renting,Public commute + occasional tricycle,3 dependent children in public school with recurring projects/allowance,Expense,Outflow,Education,School Allowance,Children Allowance,Weekly school allowance,416,Cash,School,Need,TRUE,Education,4000,Weekly,Child,TRUE,FALSE,FALSE,FALSE,Paid,FALSE,
FEM-PH-202501-0531,2025-01-02,2025-01,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000,middle-income scenario for academic simulation,Renting,Public commute + occasional tricycle,3 dependent children in public school with recurring projects/allowance,Expense,Outflow,Food,School Snacks,School Canteen,School Snacks,567,GCash,Physical Store,Need,FALSE,Food,12000,Irregular,Household,FALSE,FALSE,FALSE,FALSE,Paid,FALSE,School requirement
FEM-PH-202402-0051,2024-02-11,2024-02,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000,middle-income scenario for academic simulation,Renting,Public commute + occasional tricycle,3 dependent children in public school with recurring projects/allowance, Expense,Outflow,Food,Groceries,Puregold,Weekly food supply,2273,GCash,Physical Store, Need,TRUE,Food,12000,Weekly,Mother,FALSE,FALSE,FALSE,FALSE,Paid,TRUE,Weekly market/grocery run
FEM-PH-202409-0349,2024-09-22,2024-09,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000,middle-income scenario for academic simulation,Renting,Public commute + occasional tricycle,3 dependent children in public school with recurring projects/allowance,Expense,Outflow,Transportation,Tricycle Fare,Tricycle Driver ,Daily commute,-72,CASH,Physical Store,Need,FALSE,Transportation,3500,Monthly,Child,FALSE,FALSE,FALSE,FALSE, Paid,FALSE,
,2025-11-01,2025-11,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000,middle-income scenario for academic simulation,Renting,Public commute + occasional tricycle,3 dependent children in public school with recurring projects/allowance,Expense,Outflow,Education,School Allowance,Children Allowance,Weekly school allowance,396,Cash,School,Need,TRUE,Education,4000,Weekly,Child,TRUE,FALSE,FALSE,FALSE,Paid,FALSE,
FEM-PH-202507-0767,2025-07-09,2025-07,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000,middle-income scenario for academic simulation,Renting,Public commute + occasional tricycle,3 dependent children in public school with recurring projects/allowance,Expense,Outflow,Education,School Allowance,Children Allowance,Weekly school allowance,,Cash,School,Need,TRUE,Education,4000,Weekly,Child,TRUE,FALSE,FALSE,FALSE,Paid,FALSE,
FEM-PH-202506-0736,2025-06-06,2025-06,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000,middle-income scenario for academic simulation,Renting,Public commute + occasional tricycle,3 dependent children in public school with recurring projects/allowance,Expense,Outflow,Food,Fast Food,McDonald's ,Fast Food,509,Bank Transfer,BILL PAYMENT,Need,FALSE,Food,12000,Irregular,Child,FALSE,FALSE,FALSE,FALSE,Paid,Yes,Regular household expense
FEM-PH-202403-0116,2024-03-27,2024-03,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000,middle-income scenario for academic simulation,Renting,Public commute + occasional tricycle,3 dependent children in public school with recurring projects/allowance,Expense,Outflow,Lifestyle & Misc,Appliance Repair,Repair Shop,Appliance Repair,656,Debit Card,Bill Payment,Need,1,Lifestyle & Misc,3500,Irregular,Mother,FALSE,FALSE,FALSE,FALSE,Paid,FALSE,Paid on time
,2024-13-01,2024-07,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000,middle-income scenario for academic simulation,Renting,Public commute + occasional tricycle,3 dependent children in public school with recurring projects/allowance,Expense,Outflow,Food,Sari-sari Store,Sari-sari Store,School Snacks,"1,200",Cash,Bill Payment,Need,FALSE,Food,12000,Irregular,Father,FALSE,FALSE,FALSE,FALSE,,0,
FEM-PH-202406-0206,2024-06-03,2024-06,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000,middle-income scenario for academic simulation,Renting,Public commute + occasional tricycle,3 dependent children in public school with recurring projects/allowance,Expense,Outflow,Housing,Rent,Landlord,Rent,8000,Bank Transfer,Physical Store,Need,TRUE,Housing,8000,Monthly,Household,FALSE,FALSE,FALSE,FALSE,Paid,TRUE,
FEM-PH-202508-0818,2025-08-08,2025-08,HH-PH-0001,Region III - Central Luzon,Bulacan - NCR commuter area,5,3,45000,middle-income scenario for academic simulation,Renting,Public commute + occasional tricycle,3 dependent children in public school with recurring projects/allowance,Expense,Outflow,Lifestyle & Misc,Household Item,Daiso,Household Item,1652,Maya,School,Need,FALSE,Lifestyle & Misc,3500,Irregular,Mother,FALSE,FALSE,FALSE,FALSE,Paid,TRUE,Unexpected expense
